,Car_type,Fuel_type,Drive,Fuel_consumtion,vehicle_brand,Transmission,cylinder,cubic_capacity
233,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,16.4805,Volvo,Automatic 4-spd,4.0,2.3
234,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,15.6957142857143,Volvo,Manual 5-spd,4.0,2.3
235,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,17.3478947368421,Volvo,Automatic 4-spd,4.0,2.3
236,Vans,Regular,Rear-Wheel Drive,29.9645454545455,GMC,Automatic 4-spd,8.0,5.7
237,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,16.4805,Volvo,Automatic 4-spd,4.0,2.3
238,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,18.3116666666667,Volvo,Automatic 4-spd,6.0,2.9
239,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,19.3888235294118,Buick,Automatic 4-spd,8.0,5.7
240,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,18.3116666666667,Chevrolet,Automatic 4-spd,8.0,5.0
241,Midsize-Large Station Wagons,Regular,Rear-Wheel Drive,19.3888235294118,Chevrolet,Automatic 4-spd,8.0,5.7
242,Small Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Chevrolet,Automatic 4-spd,4.0,2.5
243,Small Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Chevrolet,Manual 5-spd,4.0,2.5
244,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Chevrolet,Manual 5-spd,6.0,2.8
245,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Chevrolet,Automatic 4-spd,6.0,4.3
246,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Chevrolet,Manual 5-spd,6.0,4.3
247,Vans,Regular,Rear-Wheel Drive,16.4805,GMC,Automatic 4-spd,4.0,2.5
248,Small Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Nissan,Automatic 4-spd,4.0,2.4
249,Small Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Nissan,Manual 5-spd,4.0,2.4
250,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Nissan,Manual 5-spd,6.0,3.0
251,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Dodge,Automatic 4-spd,4.0,2.4
252,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Dodge,Manual 5-spd,4.0,2.4
253,Small Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,GMC,Automatic 4-spd,4.0,2.5
254,Small Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,GMC,Manual 5-spd,4.0,2.5
255,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,GMC,Manual 5-spd,6.0,2.8
256,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,GMC,Automatic 4-spd,6.0,4.3
257,Small Pickup Trucks,Premium,Rear-Wheel Drive,18.3116666666667,GMC,Automatic 4-spd,6.0,4.3
258,Vans,Regular,Rear-Wheel Drive,15.6957142857143,GMC,Manual 4-spd,4.0,2.5
259,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,GMC,Manual 5-spd,6.0,4.3
260,Small Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Isuzu,Manual 5-spd,4.0,2.3
261,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Isuzu,Automatic 4-spd,4.0,2.6
262,Small Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Isuzu,Manual 5-spd,4.0,2.6
263,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Mitsubishi,Automatic 4-spd,4.0,2.4
264,Small Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Mitsubishi,Manual 5-spd,4.0,2.4
265,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Chevrolet,Automatic 4-spd,6.0,4.3
266,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Chevrolet,Manual 5-spd,6.0,4.3
267,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
268,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
269,Vans,Regular,Rear-Wheel Drive,14.9822727272727,GMC,Manual 5-spd,4.0,2.5
270,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Chevrolet,Automatic 4-spd,8.0,5.0
271,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Chevrolet,Manual 5-spd,8.0,5.0
272,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.7
273,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Manual 5-spd,8.0,5.7
274,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Manual 5-spd,8.0,5.7
275,Standard Pickup Trucks,Regular,Rear-Wheel Drive,32.961,Chevrolet,Automatic 4-spd,8.0,7.4
276,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Chevrolet,Automatic 4-spd,6.0,4.3
277,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
278,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
279,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.0
280,Vans,Regular,Rear-Wheel Drive,19.3888235294118,GMC,Automatic 4-spd,6.0,4.3
281,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Chevrolet,Manual 5-spd,8.0,5.0
282,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.7
283,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Manual 5-spd,8.0,5.7
284,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Chevrolet,Manual 5-spd,8.0,5.7
285,Standard Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Dodge,Manual 5-spd,4.0,2.5
286,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Dodge,Automatic 4-spd,6.0,3.9
287,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Dodge,Manual 5-spd,6.0,3.9
288,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Dodge,Automatic 4-spd,8.0,5.2
289,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Dodge,Automatic 3-spd,6.0,3.9
290,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Dodge,Automatic 4-spd,6.0,3.9
291,Vans,Regular,Rear-Wheel Drive,20.600625,GMC,Manual 4-spd,6.0,4.3
292,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Dodge,Manual 5-spd,6.0,3.9
293,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.2
294,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,8.0,5.2
295,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.9
296,Standard Pickup Trucks,Regular,Rear-Wheel Drive,27.4675,Dodge,Manual 5-spd,8.0,5.9
297,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Dodge,Automatic 3-spd,6.0,3.9
298,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,6.0,3.9
299,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.2
300,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,8.0,5.2
301,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.9
302,Vans,Regular,Rear-Wheel Drive,19.3888235294118,GMC,Manual 5-spd,6.0,4.3
303,Standard Pickup Trucks,Regular,Rear-Wheel Drive,27.4675,Dodge,Manual 5-spd,8.0,5.9
304,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,17.3478947368421,Jeep,Manual 4-spd,4.0,2.5
305,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Jeep,Manual 5-spd,4.0,2.5
306,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Jeep,Automatic 4-spd,6.0,4.0
307,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,Jeep,Manual 5-spd,6.0,4.0
308,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Automatic 4-spd,6.0,4.9
309,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 4-spd,6.0,4.9
310,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 5-spd,6.0,4.9
311,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Automatic 4-spd,8.0,5.0
312,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Automatic 4-spd,8.0,5.0
313,Vans,Regular,Rear-Wheel Drive,16.4805,Toyota,Automatic 4-spd,4.0,2.0
314,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Ford,Manual 4-spd,8.0,5.0
315,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 5-spd,8.0,5.0
316,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,Ford,Automatic 4-spd,8.0,5.8
317,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Automatic 4-spd,6.0,4.9
318,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 4-spd,6.0,4.9
319,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 5-spd,6.0,4.9
320,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Ford,Automatic 4-spd,8.0,5.0
321,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,Ford,Manual 4-spd,8.0,5.0
322,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,Ford,Manual 5-spd,8.0,5.0
323,Standard Pickup Trucks,Regular,Rear-Wheel Drive,27.4675,Ford,Automatic 4-spd,8.0,5.8
324,Vans,Regular,Rear-Wheel Drive,15.6957142857143,Toyota,Manual 5-spd,4.0,2.0
325,Standard Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Ford,Automatic 4-spd,4.0,2.3
326,Standard Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Ford,Manual 5-spd,4.0,2.3
327,Standard Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Ford,Automatic 4-spd,6.0,3.0
328,Standard Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Ford,Manual 5-spd,6.0,3.0
329,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Ford,Automatic 4-spd,6.0,4.0
330,Standard Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Ford,Manual 5-spd,6.0,4.0
331,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,GMC,Automatic 4-spd,6.0,4.3
332,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,GMC,Manual 5-spd,6.0,4.3
333,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
334,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
335,Subcompact Cars,Regular,Front-Wheel Drive,12.2077777777778,Dodge,Automatic 3-spd,4.0,1.5
336,Vans,Regular,Rear-Wheel Drive,20.600625,Volkswagen,Automatic 3-spd,4.0,1.9
337,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,GMC,Automatic 4-spd,8.0,5.0
338,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,GMC,Manual 5-spd,8.0,5.0
339,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.7
340,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Manual 5-spd,8.0,5.7
341,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Manual 5-spd,8.0,5.7
342,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,GMC,Automatic 4-spd,6.0,4.3
343,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
344,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
345,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.0
346,Standard Pickup Trucks,Regular,Rear-Wheel Drive,21.974,GMC,Manual 5-spd,8.0,5.0
347,Vans,Regular,Rear-Wheel Drive,19.3888235294118,Volkswagen,Manual 4-spd,4.0,1.9
348,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.7
349,Standard Pickup Trucks,Regular,Rear-Wheel Drive,23.5435714285714,GMC,Manual 5-spd,8.0,5.7
350,Standard Pickup Trucks,Regular,Rear-Wheel Drive,25.3546153846154,GMC,Manual 5-spd,8.0,5.7
351,Standard Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Mazda,Automatic 4-spd,4.0,2.2
352,Standard Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Mazda,Manual 5-spd,4.0,2.2
353,Standard Pickup Trucks,Regular,Rear-Wheel Drive,16.4805,Mazda,Automatic 4-spd,4.0,2.2
354,Standard Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Mazda,Manual 5-spd,4.0,2.2
355,Standard Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Mazda,Automatic 4-spd,4.0,2.6
356,Standard Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Mazda,Manual 5-spd,4.0,2.6
357,Standard Pickup Trucks,Regular,Rear-Wheel Drive,15.6957142857143,Toyota,Automatic 4-spd,4.0,2.4
358,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,20.600625,AM General,Automatic 3-spd,4.0,2.5
359,Standard Pickup Trucks,Regular,Rear-Wheel Drive,14.9822727272727,Toyota,Manual 5-spd,4.0,2.4
360,Standard Pickup Trucks,Regular,Rear-Wheel Drive,18.3116666666667,Toyota,Automatic 4-spd,6.0,3.0
361,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Toyota,Automatic 4-spd,6.0,3.0
362,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Toyota,Manual 5-spd,6.0,3.0
363,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Chevrolet,Automatic 4-spd,6.0,4.3
364,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Chevrolet,Manual 5-spd,6.0,4.3
365,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
366,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.0
367,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Manual 5-spd,8.0,5.0
368,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Automatic 4-spd,8.0,5.7
369,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,25.3546153846154,AM General,Automatic 3-spd,6.0,4.2
370,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Manual 5-spd,8.0,5.7
371,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Chevrolet,Manual 5-spd,8.0,5.7
372,Standard Pickup Trucks,Diesel,4-Wheel or All-Wheel Drive,22.4814705882353,Chevrolet,Automatic 4-spd,8.0,6.2
373,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Chevrolet,Automatic 4-spd,6.0,4.3
374,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Chevrolet,Manual 5-spd,6.0,4.3
375,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Chevrolet,Manual 5-spd,6.0,4.3
376,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.0
377,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Manual 5-spd,8.0,5.0
378,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Automatic 4-spd,8.0,5.7
379,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Chevrolet,Manual 5-spd,8.0,5.7
380,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.0
381,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Chevrolet,Manual 5-spd,8.0,5.7
382,Standard Pickup Trucks,Diesel,4-Wheel or All-Wheel Drive,22.4814705882353,Chevrolet,Automatic 4-spd,8.0,6.2
383,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,Chevrolet,Automatic 4-spd,6.0,4.3
384,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,Chevrolet,Manual 5-spd,6.0,4.3
385,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Nissan,Manual 5-spd,4.0,2.4
386,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Nissan,Automatic 4-spd,6.0,3.0
387,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Nissan,Manual 5-spd,6.0,3.0
388,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Dodge,Automatic 4-spd,6.0,3.9
389,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Dodge,Manual 5-spd,6.0,3.9
390,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.2
391,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,25.3546153846154,Chevrolet,Automatic 4-spd,8.0,5.7
392,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,19.3888235294118,Dodge,Automatic 4-spd,4.0,2.4
393,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Dodge,Manual 5-spd,4.0,2.4
394,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Dodge,Automatic 4-spd,6.0,3.9
395,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,6.0,3.9
396,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Dodge,Automatic 4-spd,8.0,5.2
397,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,8.0,5.2
398,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Dodge,Automatic 4-spd,8.0,5.9
399,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,29.9645454545455,Dodge,Manual 5-spd,8.0,5.9
400,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Dodge,Automatic 4-spd,8.0,5.2
401,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Dodge,Manual 5-spd,8.0,5.2
402,Special Purpose Vehicle 2WD,Diesel,Rear-Wheel Drive,21.2325,Chevrolet,Automatic 4-spd,8.0,6.2
403,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Dodge,Automatic 4-spd,8.0,5.9
404,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,29.9645454545455,Dodge,Manual 5-spd,8.0,5.9
405,Standard Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Jeep,Manual 4-spd,4.0,2.5
406,Standard Pickup Trucks,Regular,Rear-Wheel Drive,17.3478947368421,Jeep,Manual 5-spd,4.0,2.5
407,Standard Pickup Trucks,Regular,Rear-Wheel Drive,20.600625,Jeep,Automatic 4-spd,6.0,4.0
408,Standard Pickup Trucks,Regular,Rear-Wheel Drive,19.3888235294118,Jeep,Manual 5-spd,6.0,4.0
409,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Ford,Automatic 4-spd,6.0,4.9
410,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Ford,Manual 4-spd,6.0,4.9
411,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Ford,Manual 5-spd,6.0,4.9
412,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Ford,Automatic 4-spd,8.0,5.0
413,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,16.4805,Chevrolet,Automatic 4-spd,4.0,2.5
414,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,Ford,Automatic 4-spd,8.0,5.0
415,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Ford,Manual 4-spd,8.0,5.0
416,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,Ford,Manual 5-spd,8.0,5.0
417,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,Ford,Automatic 4-spd,8.0,5.8
418,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,15.6957142857143,Ford,Manual 5-spd,4.0,2.3
419,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Ford,Automatic 4-spd,6.0,3.0
420,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Ford,Manual 5-spd,6.0,3.0
421,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,19.3888235294118,Ford,Automatic 4-spd,6.0,4.0
422,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Ford,Manual 5-spd,6.0,4.0
423,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,GMC,Automatic 4-spd,6.0,4.3
424,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,15.6957142857143,Chevrolet,Manual 4-spd,4.0,2.5
425,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,GMC,Manual 5-spd,6.0,4.3
426,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
427,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.0
428,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Manual 5-spd,8.0,5.0
429,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Automatic 4-spd,8.0,5.7
430,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Manual 5-spd,8.0,5.7
431,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,GMC,Manual 5-spd,8.0,5.7
432,Standard Pickup Trucks,Diesel,4-Wheel or All-Wheel Drive,22.4814705882353,GMC,Automatic 4-spd,8.0,6.2
433,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,GMC,Automatic 4-spd,6.0,4.3
434,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,GMC,Manual 5-spd,6.0,4.3
435,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,14.9822727272727,Chevrolet,Manual 5-spd,4.0,2.5
436,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,GMC,Manual 5-spd,6.0,4.3
437,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.0
438,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Manual 5-spd,8.0,5.0
439,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Automatic 4-spd,8.0,5.7
440,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,25.3546153846154,GMC,Manual 5-spd,8.0,5.7
441,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,27.4675,GMC,Manual 5-spd,8.0,5.7
442,Standard Pickup Trucks,Diesel,4-Wheel or All-Wheel Drive,22.4814705882353,GMC,Automatic 4-spd,8.0,6.2
443,Standard Pickup Trucks,Premium,4-Wheel or All-Wheel Drive,20.600625,GMC,Automatic 4-spd,6.0,4.3
444,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,GMC,Automatic 4-spd,6.0,4.3
445,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,20.600625,GMC,Manual 5-spd,6.0,4.3
446,Subcompact Cars,Regular,Front-Wheel Drive,9.69441176470588,Dodge,Manual 4-spd,4.0,1.5
447,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,18.3116666666667,Chevrolet,Automatic 4-spd,6.0,2.8
448,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,19.3888235294118,Isuzu,Manual 5-spd,4.0,2.6
449,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,21.974,Isuzu,Manual 5-spd,6.0,3.1
450,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,19.3888235294118,Mitsubishi,Automatic 4-spd,4.0,2.4
451,Standard Pickup Trucks,Regular,4-Wheel or All-Wheel Drive,18.3116666666667,Mitsubishi,Manual 5-spd,4.0,2.4
